1.800000000000000044e+00 1.612333620264593537e-01 9.521062520010956098e-02 1.213368474877148523e-01 1.541410179958059845e-01 1.513041100541195894e-01 1.341256727840277607e-01 1.354852077417262879e-01 1.322131605748794458e-01 1.325829898293653109e-01
1.900000000000000133e+00 1.968315562324602086e-01 1.869869756327662280e-01 1.221716954107802816e-01 1.304599300307717757e-01 1.450961323073521603e-01 1.480146251678754188e-01 1.455536035932518124e-01 1.478292780929433281e-01 1.474312251006495711e-01
2.000000000000000000e+00 2.174593663851596415e-01 1.065543329716978627e-01 1.722539980278120497e-01 1.814090342899911390e-01 1.583125284468962501e-01 1.567591162771299340e-01 1.613779185294318963e-01 1.630946237135441623e-01 1.608279246175105259e-01
2.100000000000000089e+00 2.151715905870891787e-01 1.232559563208441566e-01 2.390457892627680936e-01 2.005964110422003843e-01 1.713562572721934463e-01 1.694084987523103714e-01 1.730526921126654127e-01 1.713630490068644707e-01 1.731834857008452966e-01
2.200000000000000178e+00 1.765466542059287991e-01 1.548875962030412945e-01 1.748574574698991690e-01 1.840606425927006351e-01 1.846713446373342005e-01 1.891903686988352096e-01 1.845036889694686710e-01 1.833768729550253607e-01 1.829024663110518090e-01
2.300000000000000266e+00 1.730980187585124674e-01 1.639504951920959797e-01 2.083040539980654249e-01 1.745386521233584509e-01 1.923712608111524391e-01 1.995250514821530485e-01 1.921125679558438049e-01 1.941493842774945078e-01 1.939758114568644054e-01
2.400000000000000355e+00 8.296842603909189429e-02 3.312567305403567586e-01 1.831288305796130444e-01 1.832071011219034151e-01 2.173729882080299713e-01 1.941467197653799215e-01 2.043681644486695925e-01 1.983642036964513578e-01 1.999677002051457597e-01
2.500000000000000000e+00 2.038723269031307572e-01 4.523410615349499064e-02 1.973288068730371658e-01 2.077981107185622178e-01 2.061273124693471237e-01 2.006073482475701220e-01 2.096901798853333110e-01 2.062918779095628541e-01 2.054904578927744252e-01
2.600000000000000089e+00 1.350094052362827424e-01 1.607293678351539579e-01 1.963106894674421510e-01 2.148309964595682131e-01 2.086767976263311231e-01 2.050960811316616950e-01 2.074519406930099841e-01 2.096619161659978026e-01 2.093648628192126548e-01
2.700000000000000178e+00 2.484283052641880762e-01 3.214158212848772789e-01 1.888155923401059755e-01 2.017155137041328483e-01 1.896748619134235592e-01 2.127112105741532089e-01 2.080043267246442784e-01 2.086088671617981061e-01 2.093376218120784615e-01
2.800000000000000266e+00 3.100743672070275236e-01 1.730167263450927972e-01 2.546744870226105295e-01 2.244766803016373380e-01 1.933864198546848268e-01 1.988739233768098968e-01 2.119239983374450464e-01 2.090643053674049456e-01 2.091762832516738113e-01
2.900000000000000355e+00 2.941857916312459742e-01 1.681191054499001913e-01 2.639493042563856307e-01 2.291201633795837411e-01 2.105087402090584647e-01 2.029442600573476141e-01 2.067531910498042191e-01 2.021189671365435925e-01 2.029565893754237405e-01
3.000000000000000000e+00 2.028048853615706248e-01 2.723436017998401848e-01 2.295759476584295355e-01 1.911814963260941580e-01 1.771511631252254970e-01 1.948822527785346592e-01 1.927292778511575377e-01 1.942278452773292252e-01 1.957397806288315167e-01
3.100000000000000089e+00 2.272504609835210854e-01 1.585880353831770617e-01 1.596989795168106685e-01 1.949495789360186360e-01 1.817791597424045225e-01 1.813547463083360900e-01 1.861781881356210921e-01 1.836911663112136273e-01 1.827937193459948095e-01
3.200000000000000178e+00 2.415790829078737767e-01 2.196049790253399581e-01 1.548325755878199594e-01 1.791831674836301125e-01 1.828227352838853459e-01 1.811826806918254429e-01 1.713749302847196176e-01 1.714096160446565154e-01 1.726937354859692519e-01
3.300000000000000266e+00 2.612127193254188962e-01 1.795058537215001304e-01 1.149527453676251615e-01 1.405231088832332997e-01 1.690906732675750701e-01 1.548300473179651526e-01 1.549515037895976277e-01 1.568593963872576547e-01 1.554908652597043195e-01
3.400000000000000355e+00 1.414720920834982854e-01 1.749177243663660453e-01 1.587364466402682028e-01 1.420850757798814146e-01 1.366042945959570765e-01 1.300357011150858333e-01 1.377273980704702694e-01 1.350827400928119593e-01 1.355318925217012804e-01
3.500000000000000000e+00 8.787831073639086610e-02 8.676189978705524386e-02 1.299757822356392700e-01 1.029301642165421776e-01 1.359671047565247926e-01 1.176899742873745575e-01 1.179410594804288087e-01 1.101987085169323366e-01 1.156635741651102500e-01
3.600000000000000089e+00 9.542767763181869700e-02 4.418519854272533187e-02 6.243286211664930696e-02 8.321035113990164767e-02 9.417807832856617267e-02 9.087894181428306239e-02 8.955409371125128137e-02 8.833515513538583996e-02 8.689995843572641265e-02
3.700000000000000178e+00 1.150160087361253719e-02 9.041013376787296330e-02 3.703537563985959125e-02 6.681565925691893004e-02 5.509474761496326728e-02 6.851434370068941460e-02 6.458545286548725284e-02 6.416843594878773871e-02 6.261372702892205322e-02
3.800000000000000266e+00 -1.222675434023548502e-02 4.405463291810157028e-02 6.829580182372259334e-02 2.016133507033885872e-02 3.797731201646017962e-02 3.490703394703582180e-02 3.504001972700277606e-02 3.158890304908469615e-02 3.041860528403386027e-02
3.900000000000000355e+00 1.158558989409014389e-01 -2.290263963111275128e-02 1.570949336448487083e-02 -9.336371978835959762e-03 -5.885428284129273768e-03 9.190485626939340694e-03 -1.544053576856769475e-03 -1.411765597433695119e-03 -2.330173806342103818e-03
4.000000000000000000e+00 -2.398330875838660670e-01 -7.578344019346844318e-02 -4.020831020141927420e-02 -2.654395021056626253e-02 -4.258206542249740045e-02 -3.550963859021810665e-02 -3.839952469762581561e-02 -3.571111139519613648e-02 -3.760493239948921318e-02
4.100000000000000533e+00 -1.539671425624731249e-01 5.437259537279956478e-03 -6.567590304876862184e-02 -8.761411587911714649e-02 -7.529832703226121970e-02 -7.347538392365836335e-02 -7.804543473515659913e-02 -7.303580626697012135e-02 -7.655977715319724208e-02
4.200000000000000178e+00 -9.954043339700459347e-02 -9.334320726366548970e-02 -1.491885717230906350e-01 -1.386307811959971159e-01 -1.164541315706496133e-01 -1.238925223565331690e-01 -1.155910610802770438e-01 -1.145981783882717570e-01 -1.144322039571311206e-01
4.299999999999999822e+00 2.426771877218689144e-02 -1.491357387848784577e-01 -1.513110217164531646e-01 -1.431180857979625354e-01 -1.652054839412872289e-01 -1.557000395406192561e-01 -1.529234505264971955e-01 -1.560720412349855812e-01 -1.556346583599220179e-01
4.400000000000000355e+00 -1.935855532399648471e-01 -1.894095400562002818e-01 -1.883077869208193145e-01 -2.311372459820682235e-01 -1.965131400365826564e-01 -2.000111642942469514e-01 -2.013412448232039520e-01 -1.993388151158713706e-01 -2.018779987417875510e-01
4.500000000000000000e+00 -1.970854246595109827e-01 -2.168978317288317859e-01 -2.419927795120314085e-01 -2.374294986597192125e-01 -2.496836940510986647e-01 -2.454803109304339870e-01 -2.456603157124575831e-01 -2.419157752032121134e-01 -2.434515464828364006e-01
4.600000000000000533e+00 -3.182372704455758150e-01 -2.930348246672205281e-01 -2.229128393900532412e-01 -2.825043761811804610e-01 -2.916218450163265974e-01 -2.920878784072121204e-01 -2.900998211502670565e-01 -2.884065923334775405e-01 -2.894360687739384042e-01
4.700000000000000178e+00 -3.065856634044265006e-01 -2.953744755099148023e-01 -3.192041997861984060e-01 -3.296410603270961692e-01 -3.440664268538172199e-01 -3.373955800431839291e-01 -3.348937946903605134e-01 -3.370268959003882014e-01 -3.353735971816846351e-01
4.800000000000000711e+00 -4.456577774807842784e-01 -3.584962722712741190e-01 -3.889984899388593265e-01 -3.771028558026343624e-01 -3.707691210961092110e-01 -3.875904878970778955e-01 -3.800449161102678053e-01 -3.795067234886046470e-01 -3.825134481800707698e-01
4.900000000000000355e+00 -4.706336034570360316e-01 -3.981952065168665178e-01 -4.124997958339195470e-01 -4.283240570938641745e-01 -4.247020645992967136e-01 -4.302943639232060247e-01 -4.267402721211512873e-01 -4.267289183828790744e-01 -4.291794400310975921e-01
5.000000000000000000e+00 -5.115854201071380336e-01 -5.497117485780962376e-01 -4.537165745548120688e-01 -5.060473487541768955e-01 -4.803307822789676385e-01 -4.901626656979540253e-01 -4.693934881640822177e-01 -4.778093741235329150e-01 -4.747540075576583418e-01
5.100000000000000533e+00 -5.161691285442678856e-01 -5.686738550658398950e-01 -5.779874617671825199e-01 -4.997399453931690716e-01 -5.184347225647836233e-01 -5.270884786127931765e-01 -5.236238047485525238e-01 -5.243218466064283323e-01 -5.211613152102704261e-01
5.200000000000000178e+00 -7.969463753187938648e-01 -6.447485170838826996e-01 -6.362412034365210189e-01 -5.539458915880514089e-01 -5.717655742471570157e-01 -5.738720049026053704e-01 -5.684775276474910433e-01 -5.691687419345975441e-01 -5.683495406329341915e-01
5.300000000000000711e+00 -5.849874771314934607e-01 -5.821841355677506158e-01 -6.438956302935031628e-01 -6.129783490756683939e-01 -6.116923037582621125e-01 -6.181396320849137371e-01 -6.194505458883688975e-01 -6.142754397718773740e-01 -6.140518510501832283e-01
5.400000000000000355e+00 -6.572741360809791766e-01 -6.429869601248832112e-01 -6.757758980736133791e-01 -6.568176602388936525e-01 -6.509131573018609451e-01 -6.597469594479941080e-01 -6.595543551254287040e-01 -6.590218803070225784e-01 -6.581558508725721124e-01
5.500000000000000000e+00 -6.271449769482274617e-01 -6.595933584495666802e-01 -6.876304562105852725e-01 -7.090124589825487211e-01 -6.976310238267960928e-01 -7.021943229093506877e-01 -6.921083319147707247e-01 -7.009750666764492655e-01 -7.016758071206442571e-01
5.600000000000000533e+00 -6.266371845127116647e-01 -7.382097756308195757e-01 -7.247786351257538007e-01 -7.235218649093964061e-01 -7.504588118818640297e-01 -7.481238889865917674e-01 -7.403130266944993876e-01 -7.452320192251200570e-01 -7.413768579061249531e-01
5.700000000000000178e+00 -7.676801567003868065e-01 -7.012571175504452858e-01 -7.397837315790035673e-01 -7.795581070758421660e-01 -7.759513622053982873e-01 -7.801185813822509862e-01 -7.813599883774744459e-01 -7.802857818123102307e-01 -7.813090864684066883e-01
5.800000000000000711e+00 -6.193837546767831936e-01 -9.641498970587609740e-01 -8.224260494600841298e-01 -8.224676583990239154e-01 -8.133522307547018659e-01 -8.179951312886643011e-01 -8.133859135991072797e-01 -8.177745811965012601e-01 -8.182143439893716508e-01
5.900000000000000355e+00 -9.562131485042058010e-01 -8.800616193012827937e-01 -8.112796161638099468e-01 -8.701377219461244872e-01 -8.453791663527312483e-01 -8.551767262371647860e-01 -8.543373443569314274e-01 -8.536163802936780343e-01 -8.525315759532875459e-01
6.000000000000000000e+00 -8.866496322197623403e-01 -9.872468765883362085e-01 -8.745212048249726422e-01 -8.838091549028099791e-01 -9.012626863196772087e-01 -8.825977134086557818e-01 -8.833318820798465865e-01 -8.870084817233994112e-01 -8.843143596135398798e-01
6.100000000000000533e+00 -8.918071515706911256e-01 -9.313363306449637946e-01 -9.356478546818872699e-01 -9.421498110398035530e-01 -9.082176904177479138e-01 -9.118795664591918815e-01 -9.147050311772820796e-01 -9.120732167295764192e-01 -9.143818401071037716e-01
6.200000000000000178e+00 -9.683699379778498706e-01 -8.998683255693744609e-01 -9.969998972047436903e-01 -9.526391700979247590e-01 -9.444310399751252305e-01 -9.395005470448857254e-01 -9.464436268666935881e-01 -9.391620322037823598e-01 -9.433579726079768246e-01
6.300000000000000711e+00 -1.025677197416695163e+00 -9.942452263196273066e-01 -9.832043585236582839e-01 -9.978118380254888953e-01 -9.726721952333146071e-01 -9.551158296037242090e-01 -9.618240020469707163e-01 -9.648374493105295047e-01 -9.663634519915887955e-01
6.400000000000000355e+00 -1.065636107864329940e+00 -9.574816423480525529e-01 -9.626242048362051440e-01 -1.003630337962055474e+00 -9.792908367515237300e-01 -9.875171292419047120e-01 -9.840376053910976362e-01 -9.876407619544272931e-01 -9.871003272187908184e-01
6.500000000000000000e+00 -9.628231173717397562e-01 -1.004491920058476984e+00 -9.871395139352509007e-01 -1.001524744034184566e+00 -1.016028619987007442e+00 -1.013555722213717258e+00 -1.005116548535836651e+00 -1.002610394444428676e+00 -1.004658770348618724e+00
6.600000000000000533e+00 -8.986166421794494763e-01 -1.067893224751759185e+00 -9.752918773548380216e-01 -1.007347800803116700e+00 -1.023571913485959994e+00 -1.026706142100855645e+00 -1.019729889503808717e+00 -1.020999615277972783e+00 -1.020620740071563004e+00
6.700000000000000178e+00 -1.231176296948287341e+00 -1.073027277428102444e+00 -1.053368090515493849e+00 -1.020054252250020665e+00 -1.016956092751668983e+00 -1.036144721560807502e+00 -1.030246570646379256e+00 -1.039251185639894270e+00 -1.033561243621773817e+00
6.800000000000000711e+00 -1.120236539881010795e+00 -1.055471065111288631e+00 -1.033484759630712180e+00 -1.032089635233187641e+00 -1.047351701608345564e+00 -1.039612045628493631e+00 -1.043752400757011367e+00 -1.041373348143295630e+00 -1.039802739407232890e+00
6.900000000000000355e+00 -1.096537391536507089e+00 -9.965259195124515079e-01 -1.013673271538407139e+00 -1.054182280087253565e+00 -1.054330199659135436e+00 -1.038902267154663717e+00 -1.041355711972203002e+00 -1.048221494429256273e+00 -1.047266034578281602e+00
7.000000000000000000e+00 -1.032746751747292802e+00 -1.066667318296846023e+00 -1.045511970336875374e+00 -1.056659666757546523e+00 -1.047018486490381983e+00 -1.053280175601529089e+00 -1.054660032136595982e+00 -1.051609984842033496e+00 -1.051871599879725450e+00
7.100000000000000533e+00 -1.181984275271438456e+00 -1.128059717485731417e+00 -1.060336450118519735e+00 -1.087532104420350976e+00 -1.045986918986689940e+00 -1.051597049110074344e+00 -1.052653264569171743e+00 -1.051055260556483129e+00 -1.050975059493500119e+00
7.200000000000000178e+00 -1.137186309846100585e+00 -1.005472014932661695e+00 -1.068440143509912454e+00 -1.059775526160652515e+00 -1.071542956853603457e+00 -1.054414092860236130e+00 -1.050237526582313174e+00 -1.051740351588881017e+00 -1.049858845871634916e+00
7.300000000000000711e+00 -9.150466420540950274e-01 -1.051968450752246653e+00 -1.046623886073739351e+00 -1.038016580908985631e+00 -1.058776851720014012e+00 -1.039275789492104085e+00 -1.045439213309252935e+00 -1.045722980819481229e+00 -1.043889908523188970e+00
7.400000000000000355e+00 -1.082136843800988846e+00 -1.055175870386359183e+00 -1.022616659408622342e+00 -1.017039549431214995e+00 -1.044506694387592471e+00 -1.043842242388244745e+00 -1.041212686554131350e+00 -1.037351022459168659e+00 -1.037484174023030947e+00
7.500000000000000000e+00 -1.169184277129492022e+00 -1.014526224346352423e+00 -1.052707558466138282e+00 -1.071031916121636840e+00 -1.027514058227992244e+00 -1.029162380191805504e+00 -1.029232693733820758e+00 -1.026194561396314153e+00 -1.028782323453137915e+00
7.600000000000000533e+00 -1.107308758866555554e+00 -1.129758612669370832e+00 -1.054275089095408235e+00 -1.017231513676328358e+00 -1.001615207455988532e+00 -1.017572062010540845e+00 -1.015624826679013992e+00 -1.017966800500170077e+00 -1.017951621821212793e+00
7.700000000000000178e+00 -1.073059889931016420e+00 -1.030266776288147001e+00 -1.046695720230191196e+00 -1.004269939984270277e+00 -1.035008593507745323e+00 -1.002310118117819338e+00 -1.005732369159494821e+00 -1.005647700518756293e+00 -1.005058756777385875e+00
7.800000000000000711e+00 -9.212255834197794480e-01 -1.039881969497040703e+00 -9.449388777349243540e-01 -9.898733959389335313e-01 -9.913542959670038623e-01 -9.903662063326326148e-01 -9.918559678309813998e-01 -9.915084719838594962e-01 -9.918917805943031629e-01
7.900000000000000355e+00 -1.211267707394192650e+00 -1.016990528471796162e+00 -9.692446633397706623e-01 -9.879977160312896078e-01 -9.664102908847311824e-01 -9.766165946432066036e-01 -9.768825626678930840e-01 -9.771669391111486025e-01 -9.771980148951631140e-01
8.000000000000000000e+00 -1.014800160674083296e+00 -8.845082788287620401e-01 -9.835907979024890446e-01 -9.265975354718573032e-01 -9.558687220115643646e-01 -9.637536653721688884e-01 -9.611843413580349882e-01 -9.603980900237470975e-01 -9.584851131476515018e-01
8.099999999999999645e+00 -9.201737731500355677e-01 -8.676777704836173832e-01 -9.078314233216738804e-01 -9.451168374565263042e-01 -9.316897574183371500e-01 -9.526596121243150472e-01 -9.424550957638303528e-01 -9.420418556806001709e-01 -9.431589493033671889e-01
8.200000000000001066e+00 -7.511267707411403149e-01 -9.510578088121576235e-01 -9.661574930371142900e-01 -9.577008331004127628e-01 -9.091553691485746436e-01 -9.197192718050696270e-01 -9.224631282903713592e-01 -9.231737419489450813e-01 -9.233533787505038282e-01
8.300000000000000711e+00 -9.906942246578267497e-01 -9.272948494178249179e-01 -8.765722484998426101e-01 -9.319662322860351455e-01 -9.027713522643548982e-01 -9.041804289964547880e-01 -9.053967991923964620e-01 -9.040491895467588357e-01 -9.035787378921324997e-01
8.400000000000000355e+00 -8.859505927151810623e-01 -8.181439625464067555e-01 -8.584586692631355209e-01 -9.243647601310829298e-01 -8.777301786585592902e-01 -8.792325923779843455e-01 -8.876023201439567911e-01 -8.868639192746848865e-01 -8.859703111307868362e-01
8.500000000000000000e+00 -8.039695827812027851e-01 -8.655729684927621070e-01 -8.317197109465811478e-01 -8.582971747478858049e-01 -8.747711102607509392e-01 -8.689261993225823044e-01 -8.709830241282289220e-01 -8.692030284312772803e-01 -8.687868978847332890e-01
8.599999999999999645e+00 -8.629628805154032634e-01 -8.778029400130762383e-01 -8.825427137159955748e-01 -8.801279282881715460e-01 -8.428580998889095843e-01 -8.582817443235248867e-01 -8.521064606920528695e-01 -8.500755174944735204e-01 -8.534089616704121362e-01
8.700000000000001066e+00 -7.934494746746860727e-01 -7.789523830158551210e-01 -8.140021807709353352e-01 -8.432601749703265703e-01 -8.314852448920864170e-01 -8.383722739862323747e-01 -8.361524062739239538e-01 -8.367404677299313809e-01 -8.352380981644736968e-01
8.800000000000000711e+00 -9.544293758075825806e-01 -7.651132237846429707e-01 -8.181920036770258253e-01 -8.092381373697475899e-01 -8.135742396556479017e-01 -8.199635712664169462e-01 -8.229119263327492328e-01 -8.237427772686892746e-01 -8.183023755337182070e-01
8.900000000000000355e+00 -7.280794138026274176e-01 -8.808065979468397977e-01 -8.213026153666284079e-01 -8.384735955641584582e-01 -7.948043219245247704e-01 -7.966579348432052399e-01 -8.095444334675944154e-01 -8.097244640447119890e-01 -8.045978748965445515e-01
9.000000000000000000e+00 -7.887390262426418053e-01 -6.836756317473355882e-01 -7.935338104228090161e-01 -7.678157956610303092e-01 -7.861411794596818714e-01 -7.883633499708118109e-01 -7.987867078646296859e-01 -7.931144233476049576e-01 -7.915846686624576911e-01
9.099999999999999645e+00 -7.146035325948764116e-01 -7.327386614892298367e-01 -8.176030780444051294e-01 -7.872320668267734911e-01 -7.873931573904979775e-01 -7.855265040545116317e-01 -7.819156540746879935e-01 -7.811713194961716900e-01 -7.806051866693012320e-01
9.200000000000001066e+00 -6.905069476700359532e-01 -7.488467174797743819e-01 -7.368235071369768630e-01 -7.892861016946826069e-01 -7.727356155699325324e-01 -7.626117639820043648e-01 -7.723983037609452040e-01 -7.722244872626496948e-01 -7.713863922770834991e-01
9.300000000000000711e+00 -7.747491486557414042e-01 -8.454656431679247186e-01 -7.780234007547349728e-01 -7.668071337827221390e-01 -7.715849782437755877e-01 -7.625083693437563204e-01 -7.648654399709698959e-01 -7.647194749734488317e-01 -7.647488740132601936e-01
9.400000000000000355e+00 -6.461164375072876442e-01 -7.304380708559801150e-01 -8.089420990872362438e-01 -7.464278046424146495e-01 -7.571321453388747402e-01 -7.564876568271422519e-01 -7.643798019625527296e-01 -7.610737637258767618e-01 -7.608967043376249073e-01
9.500000000000000000e+00 -8.950137702781668647e-01 -7.691577934966400409e-01 -8.002860476072114482e-01 -7.643318405291058548e-01 -7.622766724243512648e-01 -7.600584320139271988e-01 -7.555067744102245131e-01 -7.595874340807295955e-01 -7.587860735845443072e-01
9.600000000000001421e+00 -7.780740899471254579e-01 -7.367984860133758307e-01 -7.147073824193909131e-01 -7.559848548059845408e-01 -7.634839925308478659e-01 -7.535077965271630429e-01 -7.566862543175832956e-01 -7.597249952831842679e-01 -7.575525388915074210e-01
9.700000000000001066e+00 -7.539838882993108449e-01 -8.006161804106444180e-01 -7.912711271948793534e-01 -7.776961272008910964e-01 -7.589580640040952675e-01 -7.668448028864494059e-01 -7.605769366095319617e-01 -7.605129051435021159e-01 -7.611274843091568876e-01
9.800000000000000711e+00 -6.762959788351046164e-01 -7.404492027917232155e-01 -7.909379940134442233e-01 -7.451884764738212485e-01 -7.703455445679859848e-01 -7.677682900710356417e-01 -7.598937841793653725e-01 -7.665154477027028568e-01 -7.628041286929400089e-01
9.900000000000000355e+00 -8.970091120263862239e-01 -7.670795628443672909e-01 -8.287952930233170035e-01 -7.763210198928950367e-01 -7.836470007489172440e-01 -7.722257663431980612e-01 -7.746687340961589952e-01 -7.736028135695018904e-01 -7.733542167369291676e-01
1.000000000000000000e+01 -7.604023769754488793e-01 -8.280180163011359173e-01 -7.149542963531246853e-01 -7.889641243830297634e-01 -7.789712836318244404e-01 -7.712438447301874778e-01 -7.837012596002950193e-01 -7.848302640567673683e-01 -7.823738632720271813e-01
